"@timestamp","_id","_index","_score","_tier","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.account.name","cloud.availability_zone","cloud.image.id","cloud.instance.id","cloud.machine.type","cloud.provider","cloud.region","cloud.service.name","container.id","container.image.name","container.runtime","ecs.version","event.ingested","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","kubernetes.container.name","kubernetes.labels.app","kubernetes.labels.app_kubernetes_io/component","kubernetes.labels.app_kubernetes_io/instance","kubernetes.labels.app_kubernetes_io/name","kubernetes.labels.app_kubernetes_io/part-of","kubernetes.labels.app_kubernetes_io/version","kubernetes.labels.autoscaling-enabled","kubernetes.labels.config-version","kubernetes.labels.department","kubernetes.labels.enable-soft-pod-memory-evicter","kubernetes.labels.filteredOutAlerts","kubernetes.labels.helm_sh/chart","kubernetes.labels.maxReplicas","kubernetes.labels.owner","kubernetes.labels.pod-template-hash","kubernetes.labels.team","kubernetes.namespace","kubernetes.namespace_labels.kubernetes_io/metadata_name","kubernetes.namespace_uid","kubernetes.node.hostname","kubernetes.node.labels.beta_kubernetes_io/arch","kubernetes.node.labels.beta_kubernetes_io/instance-type","kubernetes.node.labels.beta_kubernetes_io/os","kubernetes.node.labels.failure-domain_beta_kubernetes_io/region","kubernetes.node.labels.failure-domain_beta_kubernetes_io/zone","kubernetes.node.labels.k8s_io/cloud-provider-aws","kubernetes.node.labels.karpenter_k8s_aws/ec2nodeclass","kubernetes.node.labels.karpenter_k8s_aws/instance-capability-flex","kubernetes.node.labels.karpenter_k8s_aws/instance-category","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-manufacturer","kubernetes.node.labels.karpenter_k8s_aws/instance-cpu-sustained-clock-speed-mhz","kubernetes.node.labels.karpenter_k8s_aws/instance-ebs-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-encryption-in-transit-supported","kubernetes.node.labels.karpenter_k8s_aws/instance-family","kubernetes.node.labels.karpenter_k8s_aws/instance-generation","kubernetes.node.labels.karpenter_k8s_aws/instance-hypervisor","kubernetes.node.labels.karpenter_k8s_aws/instance-local-nvme","kubernetes.node.labels.karpenter_k8s_aws/instance-memory","kubernetes.node.labels.karpenter_k8s_aws/instance-network-bandwidth","kubernetes.node.labels.karpenter_k8s_aws/instance-size","kubernetes.node.labels.karpenter_sh/capacity-type","kubernetes.node.labels.karpenter_sh/do-not-sync-taints","kubernetes.node.labels.karpenter_sh/initialized","kubernetes.node.labels.karpenter_sh/nodepool","kubernetes.node.labels.karpenter_sh/registered","kubernetes.node.labels.kubernetes_io/arch","kubernetes.node.labels.kubernetes_io/hostname","kubernetes.node.labels.kubernetes_io/os","kubernetes.node.labels.node_kubernetes_io/descheduler_enabled","kubernetes.node.labels.node_kubernetes_io/instance-type","kubernetes.node.labels.node_kubernetes_io/lifecycle","kubernetes.node.labels.topology_k8s_aws/zone-id","kubernetes.node.labels.topology_kubernetes_io/region","kubernetes.node.labels.topology_kubernetes_io/zone","kubernetes.node.name","kubernetes.node.uid","kubernetes.pod.ip","kubernetes.pod.name","kubernetes.pod.uid","kubernetes.replicaset.name","labels.app_session_id","labels.client_code","labels.elapsed_time_seconds","labels.lag_in_seconds","labels.queue_time_seconds","labels.time_ns","log.file.path","log.level","log.logger","log.offset","log.origin.file.line","log.origin.file.name","log.origin.function",message,"process.name","process.name.text","process.pid","process.thread.id","process.thread.name","service.name","service.node.name","service.type","service.version",stream,"trace.id","transaction.id","transaction.name","user.name","user.name.text","user.type"
"Jan 13, 2026 @ 18:16:24.451",HmaluZsBbx6tQQ3ncxrv,"prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","45c25c06-0187-4ed5-92e6-3833cd7e5fd2","ip-10-129-164-225.ec2.internal","e983f434-2b98-4533-9f6b-700134e06132","ip-10-129-164-225.ec2.internal",filebeat,"8.11.0",444205886984,"hedgeserv-app-prd","us-east-1a","ami-025afce28a214482f","i-0ff123218f80436f9","m8gd.12xlarge",aws,"us-east-1",EC2,7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:16:26.678",aarch64,false,"ip-10-129-164-225.ec2.internal","10.129.164.225, fe80::93:14ff:fe56:48e1, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.213.64, fe80::6445:3eff:fe23:1f3c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-93-14-56-48-E1, 66-45-3E-23-1F-3C, B6-1A-57-D2-7F-59, EE-EE-EE-EE-EE-EE","ip-10-129-164-225.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,gl,"hs-main",gl,"hs-main",gl,"hs-main","5.12592.83",true,"1.3876.0",dev,true,51014,"hs-main-5.12592.83",75,"gl-dev",65db966dfd,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-164-225.ec2.internal",arm64,"m8gd.12xlarge",linux,"us-east-1","us-east-1a",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,m,48,aws,2800,15000,true,m8gd,8,nitro,2850,196608,22500,12xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-164-225.ec2.internal",linux,enabled,"m8gd.12xlarge",spot,"use1-az1","us-east-1","us-east-1a","ip-10-129-164-225.ec2.internal","4c02e004-5180-456d-b406-1f453e706484","192.168.213.97","gl-65db966dfd-8sqpw","e382aed3-369d-4684-a358-ef4e9216393a","gl-65db966dfd",ddd6306609fad011bb2b02ec4dafdb58,LXCGPROD,"-",2,"-","451,878","/var/log/containers/gl-65db966dfd-8sqpw_hs-main-prd-c-01_gl-7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116.log",INFO,"domain_model.fabo.eod.common.publisher_transaction_runner.PublisherTransactionBuilderRunner","9,922,766",49,"publisher_transaction_runner.py","_process_position","Processing Position: Instrument = USD, Portfolio = PRIV LIQON19-TA-COMPANY L, Date = 2026-01-13",MainProcess,MainProcess,1,"281,472,292,352,256","ThreadPoolExecutor-0_1",GL,"gl-65db966dfd-8sqpw-0","hs-main","5.12592.83",stdout,ddd6306609fad011bb2b02ec4dafdb58,c9c65588e4b47674,"run_position_build_for_cash",hsservices,hsservices,"service-account"
"Jan 13, 2026 @ 18:16:24.450",HWaluZsBbx6tQQ3ncxrv,"prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","45c25c06-0187-4ed5-92e6-3833cd7e5fd2","ip-10-129-164-225.ec2.internal","e983f434-2b98-4533-9f6b-700134e06132","ip-10-129-164-225.ec2.internal",filebeat,"8.11.0",444205886984,"hedgeserv-app-prd","us-east-1a","ami-025afce28a214482f","i-0ff123218f80436f9","m8gd.12xlarge",aws,"us-east-1",EC2,7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:16:26.678",aarch64,false,"ip-10-129-164-225.ec2.internal","10.129.164.225, fe80::93:14ff:fe56:48e1, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.213.64, fe80::6445:3eff:fe23:1f3c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-93-14-56-48-E1, 66-45-3E-23-1F-3C, B6-1A-57-D2-7F-59, EE-EE-EE-EE-EE-EE","ip-10-129-164-225.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,gl,"hs-main",gl,"hs-main",gl,"hs-main","5.12592.83",true,"1.3876.0",dev,true,51014,"hs-main-5.12592.83",75,"gl-dev",65db966dfd,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-164-225.ec2.internal",arm64,"m8gd.12xlarge",linux,"us-east-1","us-east-1a",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,m,48,aws,2800,15000,true,m8gd,8,nitro,2850,196608,22500,12xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-164-225.ec2.internal",linux,enabled,"m8gd.12xlarge",spot,"use1-az1","us-east-1","us-east-1a","ip-10-129-164-225.ec2.internal","4c02e004-5180-456d-b406-1f453e706484","192.168.213.97","gl-65db966dfd-8sqpw","e382aed3-369d-4684-a358-ef4e9216393a","gl-65db966dfd",ddd6306609fad011bb2b02ec4dafdb58,LXCGPROD,"-",2,"-","450,639","/var/log/containers/gl-65db966dfd-8sqpw_hs-main-prd-c-01_gl-7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116.log",INFO,"domain_model.gateway.trade_gateway.TradeGateway","9,921,889","1,054","trade_gateway.py","consolidated_create","[C] Creating TX: 89594539 EODCASHUPL",MainProcess,MainProcess,1,"281,472,013,365,504","ThreadPoolExecutor-0_2",GL,"gl-65db966dfd-8sqpw-0","hs-main","5.12592.83",stdout,ddd6306609fad011bb2b02ec4dafdb58,ddde4722a5a499e6,"run_position_build_for_cash",hsservices,hsservices,"service-account"
"Jan 13, 2026 @ 18:16:24.449",HGaluZsBbx6tQQ3ncxrv,"prod:.ds-filebeat-8.11.0-mt-prd-2026.01.13-001175","-","-","45c25c06-0187-4ed5-92e6-3833cd7e5fd2","ip-10-129-164-225.ec2.internal","e983f434-2b98-4533-9f6b-700134e06132","ip-10-129-164-225.ec2.internal",filebeat,"8.11.0",444205886984,"hedgeserv-app-prd","us-east-1a","ami-025afce28a214482f","i-0ff123218f80436f9","m8gd.12xlarge",aws,"us-east-1",EC2,7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116,"469620122115.dkr.ecr.us-east-1.amazonaws.com/core-shd-ci-us-east-1-ecr-hs-main:5.12592.83",containerd,"8.0.0","Jan 13, 2026 @ 18:16:26.678",aarch64,false,"ip-10-129-164-225.ec2.internal","10.129.164.225, fe80::93:14ff:fe56:48e1, 169.254.20.25, 172.20.0.10, fe80::ecee:eeff:feee:eeee, 192.168.213.64, fe80::6445:3eff:fe23:1f3c, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee, fe80::ecee:eeff:feee:eeee","02-93-14-56-48-E1, 66-45-3E-23-1F-3C, B6-1A-57-D2-7F-59, EE-EE-EE-EE-EE-EE","ip-10-129-164-225.ec2.internal",focal,debian,"6.1.158-178.288.amzn2023.aarch64",Ubuntu,Ubuntu,ubuntu,linux,"20.04.6 LTS (Focal Fossa)",container,gl,"hs-main",gl,"hs-main",gl,"hs-main","5.12592.83",true,"1.3876.0",dev,true,51014,"hs-main-5.12592.83",75,"gl-dev",65db966dfd,"app-release-eng","hs-main-prd-c-01","hs-main-prd-c-01","f1ee7016-dda3-4345-b23f-fae9204e82e7","ip-10-129-164-225.ec2.internal",arm64,"m8gd.12xlarge",linux,"us-east-1","us-east-1a",54d65a4d515dc2462c6b3c95d562cdf8,"karpenter-ec2-arm64-nodeclass",false,m,48,aws,2800,15000,true,m8gd,8,nitro,2850,196608,22500,12xlarge,spot,true,true,"karpenter-arm64-node-pool",true,arm64,"ip-10-129-164-225.ec2.internal",linux,enabled,"m8gd.12xlarge",spot,"use1-az1","us-east-1","us-east-1a","ip-10-129-164-225.ec2.internal","4c02e004-5180-456d-b406-1f453e706484","192.168.213.97","gl-65db966dfd-8sqpw","e382aed3-369d-4684-a358-ef4e9216393a","gl-65db966dfd",ddd6306609fad011bb2b02ec4dafdb58,LXCGPROD,"-",2,"-","449,269","/var/log/containers/gl-65db966dfd-8sqpw_hs-main-prd-c-01_gl-7ad101e92d77e199ebea3d2041a1ebeb8bfc578feb3a8da1b22ab160526c3116.log",INFO,"domain_model.fabo.eod.common.publisher_transaction_runner.PublisherTransactionBuilderRunner","9,920,944",82,"publisher_transaction_runner.py","update_eod_portfolio_cache","Updating EOD portfolio level cache Done.",MainProcess,MainProcess,1,"281,472,292,352,256","ThreadPoolExecutor-0_1",GL,"gl-65db966dfd-8sqpw-0","hs-main","5.12592.83",stdout,ddd6306609fad011bb2b02ec4dafdb58,c9c65588e4b47674,"run_position_build_for_cash",hsservices,hsservices,"service-account"
